Rk;Player;Nation;Pos;Squad;Comp;AgeMP;Starts;Min;Goals;Shots;SoT
1648;Y�ld�r�m Mert �etin;TUR;DF;Lecce;Serie A;261;1;20;0;0;0
1649;Roque Mesa;ESP;MF;Valladolid;La Liga;3316;14;1068;2;1.43;0.67
1650;Illan Meslier;FRA;GK;Leeds United;Premier League;2221;21;1890;0;0;0
1651;Lionel Messi;ARG;MFFW;Paris S-G;Ligue 1;3518;18;1577;10;4.57;1.94
1652;Junior Messias;BRA;FWDF;Milan;Serie A;3115;11;879;2;1.73;0.71
1653;Thomas Meunier;BEL;DF;Dortmund;Bundesliga;319;7;566;0;0.63;0
1654;Alexander Meyer;GER;GK;Dortmund;Bundesliga;314;4;360;0;0;0
1655;Sven Michel;GER;FW;Union Berlin;Bundesliga;3213;0;264;3;2.07;0.69
1656;Alexander Mighten;ENG;FW;Nott'ham Forest;Premier League;201;0;8;0;0;0
1657;Tommaso Milanese;ITA;MF;Cremonese;Serie A;202;0;27;0;0;0
1658;Nikola Milenkovi?;SRB;DF;Fiorentina;Serie A;2516;14;1288;2;0.84;0.21
1659;Arkadiusz Milik;POL;FW;Juventus;Serie A;2817;10;986;6;2.64;1.45
1660;Arkadiusz Milik;POL;FW;Marseille;Ligue 1;282;2;129;0;0.71;0
1661;Sergej Milinkovi?-Savi?;SRB;MF;Lazio;Serie A;2721;20;1746;4;1.7;0.46
1662;Vanja Milinkovi?-Savi?;SRB;GK;Torino;Serie A;2522;22;1980;0;0;0
1663;�der Milit�o;BRA;DF;Real Madrid;La Liga;2516;14;1218;3;0.89;0.3
1664;Luka Milivojevi?;SRB;MF;Crystal Palace;Premier League;3111;2;293;0;1.52;0
1665;Luis Milla;ESP;MF;Getafe;La Liga;2814;13;1165;0;0.31;0.08
1666;Pere Milla;ESP;FWMF;Elche;La Liga;3019;14;1205;6;1.57;0.3
1667;Enzo Millot;FRA;MF;Stuttgart;Bundesliga;2011;3;354;0;1.54;0.77
1668;James Milner;ENG;DFMF;Liverpool;Premier League;3714;5;546;0;0.98;0.16
1669;Marko Milovanovi?;SRB;FW;Almer�a;La Liga;192;0;15;0;5;0
1670;Kim Min-jae;KOR;DF;Napoli;Serie A;2620;20;1755;2;0.26;0.1
1671;Yerry Mina;COL;DF;Everton;Premier League;283;3;234;1;1.15;0.77
1672;Takumi Minamino;JPN;MFFW;Monaco;Ligue 1;2812;7;480;1;1.89;0.94
1673;Tyrone Mings;ENG;DF;Aston Villa;Premier League;2919;19;1710;0;0.05;0
1674;�scar Mingueza;ESP;DF;Celta Vigo;La Liga;2316;10;964;0;0.28;0
1675;Rafa Mir;ESP;FW;Sevilla;La Liga;2514;9;764;3;3.76;1.06
1676;Aleksei Miranchuk;RUS;MF;Torino;Serie A;2716;14;1162;4;1.86;0.78
1677;Juan Miranda;ESP;DF;Betis;La Liga;235;3;272;0;0.67;0.33
1678;Fabio Miretti;ITA;MFFW;Juventus;Serie A;1918;9;829;0;1.85;0.54
1679;Tyrick Mitchell;ENG;DF;Crystal Palace;Premier League;2320;18;1460;0;0.19;0.06
1680;Kaoru Mitoma;JPN;FWDF;Brighton;Premier League;2516;9;930;5;1.84;1.07
1681;Aleksandar Mitrovi?;SRB;FW;Fulham;Premier League;2819;19;1633;11;4.2;1.33
1682;Stefan Mitrovi?;SRB;DF;Getafe;La Liga;3214;11;1041;0;0.09;0
1683;Maximilian Mittelst�dt;GER;DF;Hertha BSC;Bundesliga;2510;4;535;0;0.68;0
1684;Henrikh Mkhitaryan;ARM;MF;Inter;Serie A;3418;13;1149;1;1.02;0.08
1685;Anthony Modeste;FRA;FW;Dortmund;Bundesliga;3414;7;750;2;2.53;1.08
1686;Luka Modri?;CRO;MF;Real Madrid;La Liga;3719;13;1122;3;1.68;0.32
1687;Terem Moffi;NGA;FW;Nice;Ligue 1;232;2;162;0;0.56;0.56
1688;Terem Moffi;NGA;FW;Lorient;Ligue 1;2318;17;1386;12;2.14;1.17
1689;Mostafa Mohamed;EGY;FW;Nantes;Ligue 1;2522;12;1203;5;2.54;0.75
1690;Tobias Mohr;GER;DFMF;Schalke 04;Bundesliga;2712;8;706;0;1.15;0
1691;Johan Mojica;COL;DF;Villarreal;La Liga;309;4;457;0;0.2;0.2
1692;Johan Mojica;COL;DFMF;Elche;La Liga;303;3;270;0;1;0
1693;Clinton Mola;ENG;DF;Stuttgart;Bundesliga;211;0;15;0;0;0
1694;Nahuel Molina;ARG;DF;Atl�tico Madrid;La Liga;2416;16;1374;0;0.59;0.07
1695;Salvatore Molina;ITA;DF;Monza;Serie A;315;1;229;0;0.4;0
1696;Florent Mollet;FRA;MFFW;Nantes;Ligue 1;313;2;155;0;1.18;0
1697;Florent Mollet;FRA;MF;Schalke 04;Bundesliga;319;4;410;1;2.39;0.22
1698;Jon Moncayola;ESP;MFFW;Osasuna;La Liga;2420;12;1222;0;1.76;0.37
1699;Monchu;ESP;MF;Valladolid;La Liga;2317;11;997;1;1.26;0.27
1700;C�sar Montes;MEX;DF;Espanyol;La Liga;255;4;315;0;0.29;0
1701;Daniele Montevago;ITA;FW;Sampdoria;Serie A;196;3;231;0;2.69;0.38
1702;Gonzalo Montiel;ARG;DF;Sevilla;La Liga;2613;9;801;0;0.45;0.11
1703;Lorenzo Montip�;ITA;GK;Hellas Verona;Serie A;2621;21;1890;0;0;0
1704;Mart�n Montoya;ESP;DF;Betis;La Liga;313;3;183;0;0;0
1705;Kieffer Moore;WAL;FW;Bournemouth;Premier League;3020;12;1119;4;1.37;0.48
1706;Andrew Moran;IRL;FW;Brighton;Premier League;191;0;12;0;0;0
1707;�lvaro Morata;ESP;FW;Atl�tico Madrid;La Liga;3020;15;1159;7;3.02;1.4
1708;Jon Morcillo;ESP;FWMF;Athletic Club;La Liga;249;0;63;0;1.43;0
1709;Alberto Moreno;ESP;DFFW;Villarreal;La Liga;3010;7;606;0;1.04;0.15
1710;�lex Moreno;ESP;DF;Aston Villa;Premier League;293;1;216;0;2.5;0.42
1711;�lex Moreno;ESP;DF;Betis;La Liga;2915;15;1350;0;0.87;0.27
1712;Diego Moreno;ESP;DF;Osasuna;La Liga;215;5;413;0;0.87;0.22
1713;Gerard Moreno;ESP;FW;Villarreal;La Liga;3012;11;919;5;2.75;1.18
1714;Marlos Moreno;COL;MFDF;Troyes;Ligue 1;262;0;13;0;0;0
1715;Tete Morente;ESP;MFDF;Elche;La Liga;2615;9;802;0;1.35;0.34
1716;Ilaix Moriba;GUI;MF;Valencia;La Liga;2013;6;570;0;2.06;0.63
1717;Manu Morlanes;ESP;MF;Villarreal;La Liga;244;2;158;0;0;0
1718;Manu Morlanes;ESP;MF;Mallorca;La Liga;241;0;27;0;0;0
1719;Nikola Moro;CRO;MF;Bologna;Serie A;249;4;418;0;1.09;0.22
1720;Loren Mor�n;ESP;FW;Betis;La Liga;292;0;15;0;0;0
1721;Cristhian Mosquera;COL;DF;Valencia;La Liga;183;1;145;0;1.25;0
1722;Dany Mota;POR;FWMF;Monza;Serie A;2415;11;996;3;1.35;0.36
1723;Lebo Mothiba;RSA;FWMF;Strasbourg;Ligue 1;2712;1;263;2;2.07;0.69
1724;Youssoufa Moukoko;GER;FW;Dortmund;Bundesliga;1818;11;949;6;2.76;1.52
1725;Steve Mouni�;BEN;FW;Brest;Ligue 1;289;6;516;4;4.04;1.23
1726;Mason Mount;ENG;MFFW;Chelsea;Premier League;2421;19;1539;3;1.81;0.53
1727;Lucas Moura;BRA;MFDF;Tottenham;Premier League;308;0;98;0;0.91;0
1728;Bevic Moussiti-Oko;CGO;FW;Ajaccio;Ligue 1;2817;7;698;1;2.56;0.9
1729;Jo�o Moutinho;POR;MF;Wolves;Premier League;3620;16;1396;0;0.77;0.06
1730;Jo�o Moutinho;POR;DFFW;Spezia;Serie A;254;0;58;0;0;0
1731;Samuel Moutoussamy;COD;MF;Nantes;Ligue 1;2619;13;1161;0;1.24;0.31
1732;Divin Mubama;ENG;FW;West Ham;Premier League;181;0;4;0;0;0
1733;Mykhailo Mudryk;UKR;FW;Chelsea;Premier League;223;2;147;0;0.63;0
1734;Nordi Mukiele;FRA;DF;Paris S-G;Ligue 1;2517;10;1007;0;0.89;0.18
1735;Mert M�ld�r;TUR;DF;Sassuolo;Serie A;231;1;6;0;0;0
1736;Florian M�ller;GER;GK;Stuttgart;Bundesliga;2519;19;1710;0;0;0
1737;Thomas M�ller;GER;FWMF;Bayern Munich;Bundesliga;3313;10;812;4;2.44;1.44
1738;Abdul Mumin;GHA;DF;Rayo Vallecano;La Liga;244;2;193;0;0.48;0.48
1739;Marshall Munetsi;ZIM;MF;Reims;Ligue 1;2619;16;1437;3;2;0.63
1740;Iker Muniain;ESP;MF;Athletic Club;La Liga;3018;13;1107;0;1.63;0.33
1741;Aihen Mu�oz;ESP;DF;Real Sociedad;La Liga;2511;9;756;0;0.36;0.12
1742;Pablo Mu�oz;ESP;MF;Rayo Vallecano;La Liga;192;0;12;0;0;0
1743;Luis Muriel;COL;FW;Atalanta;Serie A;3113;6;579;1;1.72;0.47
1744;Jeison Murillo;COL;DF;Sampdoria;Serie A;3011;8;685;0;0.13;0
1745;Vedat Muriqi;KVX;FW;Mallorca;La Liga;2819;19;1654;8;2.34;0.82
1746;Jacob Murphy;ENG;FW;Newcastle Utd;Premier League;2722;5;557;1;1.94;0.81
1747;Nicola Murru;ITA;DF;Sampdoria;Serie A;289;3;381;0;0.48;0
1748;Yunus Musah;USA;MF;Valencia;La Liga;2018;17;1391;0;0.97;0.13
1749;Jamal Musiala;GER;MFFW;Bayern Munich;Bundesliga;1919;17;1360;10;2.65;1.19
1750;Juan Musso;ARG;GK;Atalanta;Serie A;2816;16;1357;0;0;0
1751;Suliman Mustapha;AUT;FWMF;Mainz 05;Bundesliga;215;0;68;0;2.5;0
1752;Yvon Mvogo;SUI;GK;Lorient;Ligue 1;2814;14;1182;0;0;0
1753;Enock Mwepu;ZAM;FWMF;Brighton;Premier League;256;2;213;0;0.83;0.42
1754;Vitaliy Mykolenko;UKR;DFMF;Everton;Premier League;2321;21;1778;0;0.35;0.1
1755;Joakim M�hle;DEN;DFMF;Atalanta;Serie A;2519;12;1050;2;1.11;0.34
1756;Obite N'Dicka;FRA;DF;Eint Frankfurt;Bundesliga;2319;19;1702;0;0.37;0.05
1757;Nathan N'Goumou;FRA;FW;Toulouse;Ligue 1;221;1;90;0;0;0
1758;Nathan N'Goumou;FRA;FW;M'Gladbach;Bundesliga;2210;3;304;0;0.59;0.29
1759;Stanley N'Soki;FRA;DF;Hoffenheim;Bundesliga;2314;12;1092;1;0.5;0.17
1760;Nacho;ESP;DF;Real Madrid;La Liga;3311;5;507;0;0.54;0.18
1761;Nikolas Nartey;DEN;DFMF;Stuttgart;Bundesliga;226;4;370;0;0.98;0
1762;Juanjo Narv�ez;COL;MFFW;Valladolid;La Liga;285;1;148;0;1.88;0
1763;Matija Nastasi?;SRB;DF;Mallorca;La Liga;298;6;563;0;0.32;0.16
1764;Roberto Navarro;ESP;MFFW;Real Sociedad;La Liga;2014;1;314;0;3.43;1.43
1765;Jes�s Navas;ESP;DFFW;Sevilla;La Liga;3717;12;1071;0;0.42;0.17
1766;Keylor Navas;CRC;GK;Nott'ham Forest;Premier League;362;2;180;0;0;0
1767;Michel Ndary Adopo;FRA;MFDF;Torino;Serie A;227;3;245;0;0.74;0
1768;Youssouf Ndayishimiye;BDI;MFDF;Nice;Ligue 1;244;2;200;0;0.45;0
1769;Papa Ndiaga Yade;SEN;DFMF;Troyes;Ligue 1;238;3;320;0;1.94;0.56
1770;Wilfred Ndidi;NGA;MFDF;Leicester City;Premier League;2615;10;898;0;0.5;0.2
1771;Tanguy Ndombele;FRA;MF;Napoli;Serie A;2619;6;545;0;2.13;0.16
1772;�lvaro Negredo;ESP;FW;C�diz;La Liga;3714;7;556;1;2.1;0.97
1773;Reiss Nelson;ENG;FW;Arsenal;Premier League;232;0;65;2;4.29;4.29
1774;Ilija Nestorovski;MKD;FWMF;Udinese;Serie A;3210;0;115;1;2.31;0.77
1775;Neto;BRA;GK;Bournemouth;Premier League;3312;12;1035;0;0;0
1776;Pedro Neto;POR;FWMF;Wolves;Premier League;228;8;599;0;1.64;0.3
1777;Luca Netz;GER;DFFW;M'Gladbach;Bundesliga;198;1;144;0;0;0
1778;Manuel Neuer;GER;GK;Bayern Munich;Bundesliga;3612;12;1080;0;0.17;0.08
1779;Florian Neuhaus;GER;MF;M'Gladbach;Bundesliga;259;6;529;0;1.53;0.34
1780;R�ben Neves;POR;MF;Wolves;Premier League;2521;21;1890;5;1.9;0.38
1781;Neymar;BRA;MFFW;Paris S-G;Ligue 1;3119;17;1495;12;2.05;1.02
1782;Jessic Ngankam;GER;MFFW;Hertha BSC;Bundesliga;224;0;147;0;3.13;1.25
1783;Cyril Ngonge;BEL;FWMF;Hellas Verona;Serie A;222;1;85;1;6.67;3.33
1784;Moussa Niakhate;FRA;DF;Nott'ham Forest;Premier League;262;2;160;0;1.67;1.11
1785;Ibrahima Niane;SEN;FW;Angers;Ligue 1;231;1;70;0;2.5;2.5
1786;M'Baye Niang;SEN;FW;Auxerre;Ligue 1;2817;13;1037;3;1.91;0.43
1787;Tanguy Nianzou;FRA;DF;Sevilla;La Liga;2013;11;910;1;0.4;0.1
1788;Rasmus Nicolaisen;DEN;DF;Toulouse;Ligue 1;2521;21;1825;0;0.39;0.15
1789;Hans Nicolussi Caviglia;ITA;MF;Salernitana;Serie A;225;4;385;1;0.47;0.23
1790;Florian Niederlechner;GER;FWMF;Augsburg;Bundesliga;3214;10;910;4;2.77;1.49
1791;Florian Niederlechner;GER;FW;Hertha BSC;Bundesliga;322;1;97;0;4.55;0.91
1792;Sa�l ��guez;ESP;MFDF;Atl�tico Madrid;La Liga;2816;6;536;1;1.67;0.83
1793;Dimitris Nikolaou;GRE;DF;Spezia;Serie A;2420;19;1689;0;0.32;0
1794;Fernando Ni�o;ESP;MF;Villarreal;La Liga;221;0;12;0;0;0
1795;Rasmus Nissen;DEN;DF;Leeds United;Premier League;2514;13;1133;0;0.56;0.08
1796;Justin Njinmah;GER;FW;Dortmund;Bundesliga;221;0;22;0;0;0
1797;Eddie Nketiah;ENG;FW;Arsenal;Premier League;2319;7;781;4;3.45;1.49
1798;Christopher Nkunku;FRA;FWMF;RB Leipzig;Bundesliga;2515;14;1282;12;2.89;1.2
1799;Lukas Nmecha;GER;FW;Wolfsburg;Bundesliga;2413;10;834;4;2.26;0.75
1800;Diego Noguerol;ESP;FWDF;Valencia;La Liga;201;0;10;0;0;0
1801;Arnaud Nordin;FRA;FWMF;Montpellier;Ligue 1;2420;14;1116;4;1.69;0.4
1802;Riad Nouri;FRA;MF;Ajaccio;Ligue 1;3721;12;1213;1;0.96;0.3
1803;Hugo Novoa;ESP;DFFW;RB Leipzig;Bundesliga;207;2;184;1;1.5;1
1804;Randy Ntekja;FRA;FW;Elche;La Liga;251;0;20;0;0;0
1805;Randy Ntekja;FRA;FWMF;Rayo Vallecano;La Liga;2510;0;116;0;3.08;0
1806;Alexander N�bel;GER;GK;Monaco;Ligue 1;2623;23;2070;0;0;0
1807;Matheus Nunes;POR;MF;Wolves;Premier League;2419;17;1408;0;1.41;0.38
1808;Darwin N��ez;URU;FW;Liverpool;Premier League;2315;11;989;5;5.55;2.27
1809;Unai N��ez;ESP;DF;Celta Vigo;La Liga;2619;19;1710;0;0.42;0.05
1810;Bram Nuytinck;NED;DF;Udinese;Serie A;326;3;385;0;0.23;0
1811;Bram Nuytinck;NED;DF;Sampdoria;Serie A;326;6;485;0;0.37;0
1812;Ethan Nwaneri;ENG;FW;Arsenal;Premier League;151;0;1;0;0;0
1813;Gerzino Nyamsi;FRA;DF;Strasbourg;Ligue 1;2612;12;972;0;0.46;0.09
1814;�rjan Nyland;NOR;GK;RB Leipzig;Bundesliga;321;1;90;0;0;0
1815;M'Bala Nzola;ANG;FW;Spezia;Serie A;2618;18;1596;9;2.26;0.85
1816;Christian N�rgaard;DEN;MF;Brentford;Premier League;2812;11;959;1;0.93;0.56
1817;Lewis O'Brien;ENG;MF;Nott'ham Forest;Premier League;2413;6;584;1;1.08;0.31
1818;Pedro Obiang;EQG;MF;Sassuolo;Serie A;3010;7;560;0;0.81;0
1819;Jan Oblak;SVN;GK;Atl�tico Madrid;La Liga;3018;18;1592;0;0;0
1820;Brian Ocampo;URU;MFFW;C�diz;La Liga;2317;14;1058;1;1.1;0.17
1821;Lucas Ocampos;ARG;FWMF;Sevilla;La Liga;287;2;283;0;2.9;0.65
1822;Guillermo Ochoa;MEX;GK;Salernitana;Serie A;376;6;540;0;0;0
1823;Wilson Odobert;FRA;MFFW;Troyes;Ligue 1;1820;8;879;3;1.53;0.51
1824;Tim Oermann;GER;DF;Bochum;Bundesliga;194;2;194;0;0;0
1825;Angelo Ogbonna;ITA;DF;West Ham;Premier League;347;5;477;0;0.19;0
1826;Florent Ogier;FRA;DF;Clermont Foot;Ligue 1;3314;10;944;0;0.19;0
1827;David Okereke;NGA;FWMF;Cremonese;Serie A;2520;17;1444;5;2.25;0.69
1828;Caleb Okoli;ITA;DF;Atalanta;Serie A;2113;9;845;0;0.53;0.21
1829;Olasagasti;ESP;MFDF;Real Sociedad;La Liga;223;0;65;0;4.29;1.43
1830;Lucas Olaza;URU;DF;Valladolid;La Liga;2812;9;869;0;0.31;0
1831;Finn Ole Becker;GER;MF;Hoffenheim;Bundesliga;222;0;19;0;0;0
1832;Mathias Olesen;LUX;MF;K�ln;Bundesliga;217;4;233;0;0;0
1833;Michael Olise;FRA;MFFW;Crystal Palace;Premier League;2121;15;1375;2;1.5;0.33
1834;Brian Oliv�n;ESP;DF;Espanyol;La Liga;2819;19;1651;0;0.55;0.11
1835;Lucas Oliveira Rosa;BRA;DF;Valladolid;La Liga;2210;7;577;0;0.47;0.16
1836;Math�as Olivera;URU;DF;Napoli;Serie A;2515;5;531;1;0.34;0.17
1837;Dani Olmo;ESP;MFFW;RB Leipzig;Bundesliga;2413;10;747;2;3.13;1.08
1838;Robin Olsen;SWE;GK;Aston Villa;Premier League;333;2;236;0;0;0
1839;Warmed Omari;FRA;DF;Rennes;Ligue 1;222;2;172;0;0;0
1840;Jonas Omlin;SUI;GK;Montpellier;Ligue 1;2914;14;1166;0;0;0
1841;Jonas Omlin;SUI;GK;M'Gladbach;Bundesliga;294;4;360;0;0;0
1842;Ado Onaiwu;JPN;FW;Toulouse;Ligue 1;2719;4;610;1;1.32;0.29
1843;Amadou Onana;BEL;MF;Everton;Premier League;2119;17;1485;1;1.21;0.18
1844;Andr� Onana;CMR;GK;Inter;Serie A;2613;13;1170;0;0;0
1845;Jean Onana;CMR;MF;Lens;Ligue 1;2311;5;357;0;0.75;0
1846;Karim Onisiwo;AUT;FWMF;Mainz 05;Bundesliga;3020;20;1741;8;2.59;1.19
1847;Josh Onomah;ENG;MF;Fulham;Premier League;252;0;15;0;0;0
1848;Paul Onuachu;NGA;FW;Southampton;Premier League;282;1;118;0;0.77;0.77
1849;Frank Onyeka;NGA;MF;Brentford;Premier League;2512;4;442;0;0.61;0.2
1850;Lo�s Openda;BEL;FW;Lens;Ligue 1;2222;16;1355;9;3.44;1.66
1851;Willi Orban;HUN;DF;RB Leipzig;Bundesliga;3019;19;1710;3;0.89;0.32
1852;Ivan Ordets;UKR;DF;Bochum;Bundesliga;3018;16;1396;0;0.32;0
1853;Divock Origi;BEL;FW;Milan;Serie A;2715;5;566;2;2.7;1.27
1854;Aimar Oroz;ESP;MFFW;Osasuna;La Liga;2116;11;975;3;1.11;0.37
1855;Mislav Or�i?;CRO;MF;Southampton;Premier League;301;0;7;0;0;0
1856;Riccardo Orsolini;ITA;FW;Bologna;Serie A;2618;12;1151;5;3.59;1.09
1857;Pedro Ortiz;ESP;MF;Sevilla;La Liga;221;0;1;0;0;0
1858;Jordi Osei-Tutu;ENG;FWDF;Bochum;Bundesliga;2415;5;521;0;1.72;0.69
1859;Victor Osimhen;NGA;FW;Napoli;Serie A;2417;16;1401;16;4.42;1.79
1860;Patrick Osterhage;GER;MFFW;Bochum;Bundesliga;2313;3;363;0;0.5;0
1861;Paulo Ot�vio;BRA;DF;Wolfsburg;Bundesliga;2817;17;1423;0;0.89;0.06
1862;Dango Ouattara;BFA;MF;Bournemouth;Premier League;213;3;258;0;3.45;0.69
1863;Dango Ouattara;BFA;FWMF;Lorient;Ligue 1;2118;18;1548;6;3.02;0.99
1864;Remi Oudin;FRA;FWMF;Lecce;Serie A;2615;2;312;0;2.57;1.14
1865;Zin�dine Ould Khaled;FRA;MFFW;Angers;Ligue 1;232;0;42;0;2;2
1866;Azzedine Ounahi;MAR;MF;Marseille;Ligue 1;223;0;33;1;5;2.5
1867;Azzedine Ounahi;MAR;MFFW;Angers;Ligue 1;2215;13;1129;0;1.84;0.48
1868;Adam Ounas;ALG;FW;Napoli;Serie A;262;0;15;0;5;0
1869;Adam Ounas;ALG;FW;Lille;Ligue 1;2613;9;784;1;2.41;0.92
1870;Thomas Ouwejan;NED;DF;Schalke 04;Bundesliga;2611;9;752;0;0.6;0.12
1871;Reece Oxford;ENG;DF;Augsburg;Bundesliga;243;1;94;0;0;0
1872;Alex Oxlade-Chamberlain;ENG;FWMF;Liverpool;Premier League;298;4;314;1;2;0.86
1873;Mikel Oyarzabal;ESP;FWMF;Real Sociedad;La Liga;256;1;174;1;1.05;0.53
1874;Salih �zcan;TUR;MF;Dortmund;Bundesliga;2516;14;1180;0;0.15;0.08
1875;Cenk �zkacar;TUR;DF;Valencia;La Liga;226;4;509;0;1.05;0.35
1876;David Ozoh;;FW;Crystal Palace;Premier League;171;0;1;0;0;0
1877;Levin �ztunal�;GER;MF;Union Berlin;Bundesliga;262;0;9;0;0;0
1878;Fernando Pacheco;ESP;GK;Almer�a;La Liga;301;1;90;0;0;0
1879;Jon Pacheco;ESP;DF;Real Sociedad;La Liga;229;7;678;0;0.13;0
1880;Gon�alo Paci�ncia;POR;FW;Celta Vigo;La Liga;2812;4;400;1;3.86;0.91
1881;Simone Pafundi;ITA;MF;Udinese;Serie A;161;0;6;0;0;0
1882;Exequiel Palacios;ARG;MF;Leverkusen;Bundesliga;2415;10;835;1;0.86;0.32
1883;Helibelton Palacios;COL;DF;Elche;La Liga;2915;14;1165;0;0.23;0.16
1884;Ante Palaversa;CRO;MF;Troyes;Ligue 1;221;0;10;1;10;10
1885;Isaac Palaz�n Camacho;ESP;FWMF;Rayo Vallecano;La Liga;2819;18;1500;5;2.57;0.66
1886;Jo�o Palhinha;POR;MF;Fulham;Premier League;2722;22;1955;3;1.29;0.32
1887;Nicolas Pallois;FRA;DF;Nantes;Ligue 1;3516;16;1368;0;0.26;0.07
1888;Cole Palmer;ENG;FWMF;Manchester City;Premier League;209;0;119;0;1.54;0
1889;Erik Palmer-Brown;USA;DF;Troyes;Ligue 1;2522;21;1877;0;0.24;0.05
1890;Emerson Palmieri;ITA;DFMF;West Ham;Premier League;2811;7;547;1;1.15;0.49
1891;Milo� Pantovi?;SRB;MF;Union Berlin;Bundesliga;268;0;176;1;2.5;1
1892;Flavio Paoletti;ITA;MF;Sampdoria;Serie A;204;0;82;0;0;0
1893;Antonios Papadopoulos;GER;DF;Dortmund;Bundesliga;231;0;13;0;10;0
1894;Lucas Paquet�;BRA;MF;West Ham;Premier League;2515;14;1084;2;2.58;0.67
1895;Lucas Paquet�;BRA;MF;Lyon;Ligue 1;252;2;159;0;2.78;0.56
1896;Aitor Paredes;ESP;DF;Athletic Club;La Liga;226;1;140;0;2.5;1.25
1897;Kevin Paredes;USA;MFFW;Wolfsburg;Bundesliga;1912;1;293;1;0.61;0.61
1898;Leandro Paredes;ARG;MF;Juventus;Serie A;2813;4;523;0;1.55;0.17
1899;Leandro Paredes;ARG;MF;Paris S-G;Ligue 1;283;0;52;0;0;0
1900;Daniel Parejo;ESP;MF;Villarreal;La Liga;3320;20;1755;1;0.72;0.26
1901;Fabiano Parisi;ITA;DF;Empoli;Serie A;2220;20;1690;2;0.74;0.11
1902;Moises Parra Gutierrez;ESP;FW;Getafe;La Liga;201;0;10;0;0;0
1903;Ra�l Parra;ESP;DFMF;C�diz;La Liga;232;0;33;0;0;0
1904;Thomas Partey;GHA;MF;Arsenal;Premier League;2918;18;1539;2;1.29;0.18
1905;Marco Pa�ali?;CRO;MF;Dortmund;Bundesliga;221;0;11;0;10;0
1906;Mario Pa�ali?;CRO;MFFW;Atalanta;Serie A;2819;12;1023;2;1.14;0.35
1907;Felix Passlack;GER;DF;Dortmund;Bundesliga;242;0;49;0;0;0
1908;Javier Pastore;ARG;MF;Elche;La Liga;331;0;5;0;0;0
1909;Patric;ESP;DF;Lazio;Serie A;2911;9;805;0;0.11;0
1910;Rui Patr�cio;POR;GK;Roma;Serie A;3422;22;1980;0;0;0
1911;Nathan Patterson;SCO;DFMF;Everton;Premier League;2113;11;988;0;0.73;0.09
1912;Paulinho;BRA;FW;Leverkusen;Bundesliga;224;1;82;1;2.22;1.11
1913;Gabriel Paulista;BRA;DF;Valencia;La Liga;3212;9;740;1;1.34;0.12
1914;Benjamin Pavard;FRA;DF;Bayern Munich;Bundesliga;2617;15;1377;1;1.05;0.39
1915;Ji?� Pavlenka;CZE;GK;Werder Bremen;Bundesliga;3020;20;1738;0;0;0
1916;Dimitri Payet;FRA;MFFW;Marseille;Ligue 1;3518;8;700;2;2.69;0.51
1917;Ben Pearson;ENG;MF;Bournemouth;Premier League;287;3;286;0;0.63;0.31
1918;Kristian Pedersen;DEN;DF;K�ln;Bundesliga;285;3;267;0;0.33;0
1919;Mads Pedersen;DEN;DFMF;Augsburg;Bundesliga;2616;11;1031;0;0.17;0
1920;Alfonso Pedraza;ESP;DF;Villarreal;La Liga;2612;10;836;0;1.61;0.65
1921;Pedri;ESP;MFFW;Barcelona;La Liga;2020;17;1539;5;0.94;0.47
1922;Pedro;ESP;FW;Lazio;Serie A;3520;9;1119;3;1.85;0.56
1923;Jordan Pefok;USA;FW;Union Berlin;Bundesliga;2618;13;984;4;2.11;0.55
1924;Gianluca Pegolo;ITA;GK;Sassuolo;Serie A;412;2;180;0;0;0
1925;Peter Pekar�k;SVK;DF;Hertha BSC;Bundesliga;363;1;88;0;0;0
1926;Pietro Pellegri;ITA;FW;Torino;Serie A;2111;4;369;1;1.46;0.73
1927;Lorenzo Pellegrini;ITA;MF;Roma;Serie A;2619;19;1610;2;2.01;0.56
1928;Luca Pellegrini;ITA;DF;Eint Frankfurt;Bundesliga;239;7;557;0;2.26;0.32
1929;Facundo Pellistri;URU;FW;Manchester Utd;Premier League;211;0;32;0;0;0
1930;Timothee Pembele;FRA;DF;Paris S-G;Ligue 1;201;1;65;0;2.86;0
1931;Rub�n Pe�a;ESP;DFMF;Osasuna;La Liga;3111;7;653;0;1.51;0.27
1932;Patrick Pentz;AUT;GK;Reims;Ligue 1;267;7;630;0;0;0
1933;Nicolas P�p�;CIV;FWMF;Nice;Ligue 1;2715;14;1225;6;2.87;1.1
1934;Ricardo Pepi;USA;FW;Augsburg;Bundesliga;204;1;95;0;0.91;0
1935;Pep�n;EQG;MF;Monza;Serie A;2610;7;570;0;0.63;0
1936;Alberto Perea;ESP;MF;C�diz;La Liga;321;1;45;0;0;0
1937;Juan Perea;COL;FW;Stuttgart;Bundesliga;2212;1;256;0;0;0
1938;Andreas Pereira;BRA;MF;Fulham;Premier League;2723;23;1904;2;1.42;0.52
1939;Brayann Pereira;FRA;DF;Auxerre;Ligue 1;192;2;180;0;0;0
1940;Danilo Pereira;POR;DFMF;Paris S-G;Ligue 1;3118;14;1184;1;0.98;0.15
1941;Mathias Pereira Lage;POR;MFFW;Brest;Ligue 1;2618;14;1079;1;1.5;0.58
